inst#,    actual, predicted, error, probability distribution
1,	     1:Low,	     1:Low
5322,	     2:High,	     2:High
5323,	     2:High,	     2:High
5324,	     2:High,	     2:High
5325,	     2:High,	     2:High
5326,	     2:High,	     2:High
5327,	     2:High,	     2:High
5328,	     2:High,	     2:High
5329,	     2:High,	     2:High
5330,	     2:High,	     2:High
5331,	     2:High,	     2:High
5332,	     2:High,	     2:High
5333,	     2:High,	     2:High
5334,	     2:High,	     2:High
5335,	     2:High,	     2:High
5336,	     2:High,	     2:High
5337,	     2:High,	     2:High
5338,	     2:High,	     2:High
5339,	     2:High,	     2:High
5340,	     2:High,	     2:High
5341,	     2:High,	     2:High
5342,	     2:High,	     2:High
5343,	     2:High,	     2:High
5344,	     2:High,	     2:High
5345,	     2:High,	     2:High
5346,	     2:High,	     2:High
5347,	     2:High,	     2:High
5348,	     2:High,	     2:High
5349,	     2:High,	     2:High
5350,	     2:High,	     1:Low
5351,	     2:High,	     2:High
5352,	     2:High,	     2:High
5353,	     2:High,	     2:High
5354,	     2:High,	     2:High
5355,	     2:High,	     2:High
5356,	     2:High,	     2:High
5357,	     2:High,	     2:High
5358,	     2:High,	     2:High
5359,	     2:High,	     2:High
5360,	     2:High,	     2:High
5361,	     2:High,	     2:High
5362,	     2:High,	     2:High
5363,	     2:High,	     2:High
5364,	     2:High,	     2:High
5365,	     2:High,	     2:High
5366,	     2:High,	     2:High
5367,	     2:High,	     2:High
5368,	     2:High,	     2:High
5369,	     2:High,	     2:High
5370,	     2:High,	     2:High
5371,	     2:High,	     2:High
5372,	     2:High,	     2:High
5373,	     2:High,	     2:High
5374,	     2:High,	     2:High
5375,	     2:High,	     2:High
5376,	     2:High,	     2:High
5377,	     2:High,	     2:High
5378,	     2:High,	     2:High
5379,	     2:High,	     2:High
5380,	     2:High,	     2:High
5381,	     2:High,	     2:High
5382,	     2:High,	     2:High
5383,	     2:High,	     2:High
5384,	     2:High,	     2:High
5385,	     2:High,	     2:High
5386,	     2:High,	     2:High
5387,	     2:High,	     2:High
5388,	     2:High,	     2:High
5389,	     2:High,	     2:High
5390,	     2:High,	     2:High
5391,	     2:High,	     2:High
5392,	     2:High,	     2:High
5393,	     2:High,	     2:High
5394,	     2:High,	     2:High
5395,	     2:High,	     2:High
5396,	     2:High,	     2:High
5397,	     2:High,	     2:High
5398,	     2:High,	     2:High
5399,	     2:High,	     2:High
5400,	     2:High,	     2:High
5401,	     2:High,	     2:High
5402,	     2:High,	     2:High
5403,	     2:High,	     2:High
5404,	     2:High,	     2:High
5405,	     2:High,	     2:High
5406,	     2:High,	     2:High
5407,	     2:High,	     2:High
5408,	     2:High,	     2:High
5409,	     2:High,	     2:High
5410,	     2:High,	     1:Low
5411,	     2:High,	     2:High
5412,	     2:High,	     2:High
5413,	     2:High,	     2:High
5414,	     2:High,	     2:High
5415,	     2:High,	     2:High
5416,	     2:High,	     2:High
5417,	     2:High,	     2:High
5418,	     2:High,	     2:High
5419,	     2:High,	     2:High
5420,	     2:High,	     2:High
5421,	     2:High,	     2:High
5422,	     2:High,	     2:High
5423,	     2:High,	     2:High
5424,	     2:High,	     2:High
5425,	     2:High,	     2:High
5426,	     2:High,	     2:High
5427,	     2:High,	     2:High
5428,	     2:High,	     2:High
5429,	     2:High,	     2:High
5430,	     2:High,	     2:High
5431,	     2:High,	     1:Low
5432,	     2:High,	     2:High
5433,	     2:High,	     2:High
5434,	     2:High,	     2:High
5435,	     2:High,	     2:High
5436,	     2:High,	     2:High
5437,	     2:High,	     2:High
5438,	     2:High,	     2:High
5439,	     2:High,	     2:High
5440,	     2:High,	     2:High
5441,	     2:High,	     2:High
5442,	     2:High,	     2:High
5443,	     2:High,	     2:High
5444,	     2:High,	     2:High
5445,	     2:High,	     2:High
5446,	     2:High,	     2:High
5447,	     2:High,	     2:High
5448,	     2:High,	     2:High
5449,	     2:High,	     2:High
5450,	     2:High,	     2:High
5451,	     2:High,	     2:High
5452,	     2:High,	     2:High
5453,	     2:High,	     2:High
5454,	     2:High,	     2:High
5455,	     2:High,	     2:High
5456,	     2:High,	     2:High
5457,	     2:High,	     2:High
5458,	     2:High,	     2:High
5459,	     2:High,	     2:High
5460,	     2:High,	     2:High
5461,	     2:High,	     2:High
5462,	     2:High,	     2:High
5463,	     2:High,	     2:High
5464,	     2:High,	     2:High
5465,	     2:High,	     2:High
5466,	     2:High,	     1:Low
5467,	     2:High,	     2:High
5468,	     2:High,	     2:High
5469,	     2:High,	     2:High
5470,	     2:High,	     2:High
5471,	     2:High,	     2:High
5472,	     2:High,	     2:High
5473,	     2:High,	     2:High
5474,	     2:High,	     2:High
5475,	     2:High,	     2:High
5476,	     2:High,	     2:High
5477,	     2:High,	     2:High
5478,	     2:High,	     2:High
5479,	     2:High,	     2:High
5480,	     2:High,	     2:High
5481,	     2:High,	     2:High
5482,	     2:High,	     2:High
5483,	     2:High,	     2:High
5484,	     2:High,	     2:High
5485,	     2:High,	     2:High
5486,	     2:High,	     2:High
5487,	     2:High,	     2:High
5488,	     2:High,	     2:High
5489,	     2:High,	     2:High
5490,	     2:High,	     2:High
5491,	     2:High,	     2:High
5492,	     2:High,	     2:High
5493,	     2:High,	     2:High
5494,	     2:High,	     2:High
5495,	     2:High,	     2:High
5496,	     2:High,	     2:High
5497,	     2:High,	     2:High
5498,	     2:High,	     2:High
5499,	     2:High,	     2:High
5500,	     2:High,	     2:High
5501,	     2:High,	     2:High
5502,	     2:High,	     2:High
5503,	     2:High,	     2:High
5504,	     2:High,	     2:High
5505,	     2:High,	     2:High
5506,	     2:High,	     2:High
5507,	     2:High,	     2:High
5508,	     2:High,	     2:High
5509,	     2:High,	     2:High
5510,	     2:High,	     2:High
5511,	     2:High,	     2:High
5512,	     2:High,	     2:High
5513,	     2:High,	     2:High
5514,	     2:High,	     2:High
5515,	     2:High,	     2:High
5516,	     2:High,	     2:High
5517,	     2:High,	     2:High
5518,	     2:High,	     2:High
5519,	     2:High,	     2:High
5520,	     2:High,	     2:High
5521,	     2:High,	     2:High
5522,	     2:High,	     2:High
5523,	     2:High,	     2:High
5524,	     2:High,	     2:High
5525,	     2:High,	     2:High
5526,	     2:High,	     2:High
5527,	     2:High,	     2:High
5528,	     2:High,	     2:High
5529,	     2:High,	     2:High
5530,	     2:High,	     2:High
5531,	     2:High,	     2:High
5532,	     2:High,	     2:High
5533,	     2:High,	     2:High
5534,	     2:High,	     2:High
5535,	     2:High,	     2:High
5536,	     2:High,	     2:High
5537,	     2:High,	     2:High
5538,	     2:High,	     2:High
5539,	     2:High,	     2:High
5540,	     2:High,	     2:High
5541,	     2:High,	     2:High
5542,	     2:High,	     2:High
5543,	     2:High,	     2:High
5544,	     2:High,	     2:High
5545,	     2:High,	     2:High
5546,	     2:High,	     2:High
5547,	     2:High,	     2:High
5548,	     2:High,	     2:High
5549,	     2:High,	     2:High
5550,	     2:High,	     2:High
5551,	     2:High,	     2:High
5552,	     2:High,	     2:High
5553,	     2:High,	     2:High
5554,	     2:High,	     2:High
5555,	     2:High,	     1:Low
5556,	     2:High,	     2:High
5557,	     2:High,	     2:High
5558,	     2:High,	     2:High
5559,	     2:High,	     2:High
5560,	     2:High,	     1:Low
5561,	     2:High,	     2:High
5562,	     2:High,	     2:High
5563,	     2:High,	     1:Low
5564,	     2:High,	     2:High
5565,	     2:High,	     2:High
5566,	     2:High,	     2:High
5567,	     2:High,	     1:Low
5568,	     2:High,	     2:High
5569,	     2:High,	     2:High
5570,	     2:High,	     2:High
5571,	     2:High,	     2:High
5572,	     2:High,	     2:High
5573,	     2:High,	     2:High
5574,	     2:High,	     2:High
5575,	     2:High,	     2:High
5576,	     2:High,	     2:High
5577,	     2:High,	     2:High
5578,	     2:High,	     2:High
5579,	     2:High,	     2:High
5580,	     2:High,	     2:High
5581,	     2:High,	     2:High
5582,	     2:High,	     2:High
5583,	     2:High,	     2:High
5584,	     2:High,	     2:High
5585,	     2:High,	     2:High
5586,	     2:High,	     2:High
5587,	     2:High,	     2:High
5588,	     2:High,	     2:High
5589,	     2:High,	     2:High
5590,	     2:High,	     2:High
5591,	     2:High,	     2:High
5592,	     2:High,	     2:High
5593,	     2:High,	     2:High
5594,	     2:High,	     2:High
5595,	     2:High,	     2:High
5596,	     2:High,	     2:High
5597,	     2:High,	     2:High
5598,	     2:High,	     2:High
5599,	     2:High,	     2:High
5600,	     2:High,	     2:High
5601,	     2:High,	     2:High
5602,	     2:High,	     2:High
5603,	     2:High,	     2:High
5604,	     2:High,	     2:High
5605,	     2:High,	     2:High
5606,	     2:High,	     2:High
5607,	     2:High,	     2:High
5608,	     2:High,	     2:High
5609,	     2:High,	     2:High
5610,	     2:High,	     2:High
5611,	     2:High,	     2:High
5612,	     2:High,	     2:High
5613,	     2:High,	     2:High
5614,	     2:High,	     2:High
5615,	     2:High,	     2:High
5616,	     2:High,	     2:High
5617,	     2:High,	     2:High
5618,	     2:High,	     2:High
5619,	     2:High,	     2:High
5620,	     2:High,	     2:High
5621,	     2:High,	     2:High
5622,	     2:High,	     1:Low
5623,	     2:High,	     2:High
5624,	     2:High,	     2:High
5625,	     2:High,	     2:High
5626,	     2:High,	     2:High
5627,	     2:High,	     2:High
5628,	     2:High,	     2:High
5629,	     2:High,	     2:High
5630,	     2:High,	     2:High
5631,	     2:High,	     2:High
5632,	     2:High,	     2:High
5633,	     2:High,	     2:High
5634,	     2:High,	     2:High
5635,	     2:High,	     2:High
5636,	     2:High,	     2:High
5637,	     2:High,	     2:High
5638,	     2:High,	     2:High
5639,	     2:High,	     2:High
5640,	     2:High,	     2:High
5641,	     2:High,	     2:High
5642,	     2:High,	     2:High
5643,	     2:High,	     2:High
5644,	     2:High,	     2:High
5645,	     2:High,	     2:High
5646,	     2:High,	     2:High
5647,	     2:High,	     2:High
5648,	     2:High,	     2:High
5649,	     2:High,	     2:High
5650,	     2:High,	     2:High
5651,	     2:High,	     2:High
5652,	     2:High,	     2:High
5653,	     2:High,	     2:High
5654,	     2:High,	     2:High
5655,	     2:High,	     2:High
5656,	     2:High,	     2:High
5657,	     2:High,	     2:High
5658,	     2:High,	     2:High
5659,	     2:High,	     2:High
5660,	     2:High,	     2:High
5661,	     2:High,	     2:High
5662,	     2:High,	     2:High
5663,	     2:High,	     2:High
5664,	     2:High,	     2:High
5665,	     2:High,	     2:High
5666,	     2:High,	     2:High
5667,	     2:High,	     2:High
5668,	     2:High,	     2:High
5669,	     2:High,	     2:High
5670,	     2:High,	     2:High
5671,	     2:High,	     2:High
5672,	     2:High,	     2:High
5673,	     2:High,	     2:High
5674,	     2:High,	     2:High
5675,	     2:High,	     2:High
5676,	     2:High,	     2:High
5677,	     2:High,	     2:High
5678,	     2:High,	     2:High
5679,	     2:High,	     2:High
5680,	     2:High,	     2:High
5681,	     2:High,	     2:High
5682,	     2:High,	     2:High
5683,	     2:High,	     2:High
5684,	     2:High,	     2:High
5685,	     2:High,	     2:High
5686,	     2:High,	     2:High
5687,	     2:High,	     2:High
5688,	     2:High,	     2:High
5689,	     2:High,	     2:High
5690,	     2:High,	     2:High
5691,	     2:High,	     2:High
5692,	     2:High,	     1:Low
5693,	     2:High,	     2:High
5694,	     2:High,	     2:High
5695,	     2:High,	     2:High
5696,	     2:High,	     2:High
5697,	     2:High,	     2:High
5698,	     2:High,	     2:High
5699,	     2:High,	     2:High
5700,	     2:High,	     2:High
5701,	     2:High,	     2:High
5702,	     2:High,	     2:High
5703,	     2:High,	     2:High
5704,	     2:High,	     1:Low
5705,	     2:High,	     2:High
5706,	     2:High,	     2:High
5707,	     2:High,	     2:High
5708,	     2:High,	     1:Low
5709,	     2:High,	     2:High
5710,	     2:High,	     2:High
5711,	     2:High,	     2:High
5712,	     2:High,	     2:High
5713,	     2:High,	     2:High
5714,	     2:High,	     2:High
5715,	     2:High,	     2:High
5716,	     2:High,	     2:High
5717,	     2:High,	     2:High
5718,	     2:High,	     2:High
5719,	     2:High,	     2:High
5720,	     2:High,	     2:High
5721,	     2:High,	     2:High
5722,	     2:High,	     2:High
5723,	     2:High,	     2:High
5724,	     2:High,	     1:Low
5725,	     2:High,	     2:High
5726,	     2:High,	     2:High
5727,	     2:High,	     2:High
5728,	     2:High,	     2:High
5729,	     2:High,	     2:High
5730,	     2:High,	     2:High
5731,	     2:High,	     2:High
5732,	     2:High,	     2:High
5733,	     2:High,	     2:High
5734,	     2:High,	     2:High
5735,	     2:High,	     2:High
5736,	     2:High,	     2:High
5737,	     2:High,	     2:High
5738,	     2:High,	     2:High
5739,	     2:High,	     2:High
5740,	     2:High,	     2:High
5741,	     2:High,	     2:High
5742,	     2:High,	     2:High
5743,	     2:High,	     2:High
5744,	     2:High,	     2:High
5745,	     2:High,	     2:High
5746,	     2:High,	     2:High
5747,	     2:High,	     2:High
5748,	     2:High,	     2:High
5749,	     2:High,	     2:High
5750,	     2:High,	     2:High
5751,	     2:High,	     2:High
5752,	     2:High,	     2:High
5753,	     2:High,	     2:High
5754,	     2:High,	     2:High
5755,	     2:High,	     2:High
5756,	     2:High,	     2:High
5757,	     2:High,	     2:High
5758,	     2:High,	     2:High
5759,	     2:High,	     2:High
5760,	     2:High,	     2:High
5761,	     2:High,	     2:High
5762,	     2:High,	     2:High
5763,	     2:High,	     1:Low
5764,	     2:High,	     2:High
5765,	     2:High,	     2:High
5766,	     2:High,	     2:High
5767,	     2:High,	     2:High
5768,	     2:High,	     2:High
5769,	     2:High,	     2:High
5770,	     2:High,	     2:High
5771,	     2:High,	     2:High
5772,	     2:High,	     2:High
5773,	     2:High,	     2:High
5774,	     2:High,	     2:High
5775,	     2:High,	     2:High
5776,	     2:High,	     2:High
5777,	     2:High,	     2:High
5778,	     2:High,	     2:High
5779,	     2:High,	     2:High
5780,	     2:High,	     2:High
5781,	     2:High,	     2:High
5782,	     2:High,	     2:High
5783,	     2:High,	     2:High
5784,	     2:High,	     2:High
5785,	     2:High,	     1:Low
5786,	     2:High,	     2:High
5787,	     2:High,	     2:High
5788,	     2:High,	     2:High
5789,	     2:High,	     2:High
5790,	     2:High,	     2:High
5791,	     2:High,	     2:High
5792,	     2:High,	     2:High
5793,	     2:High,	     2:High
5794,	     2:High,	     2:High
5795,	     2:High,	     2:High
5796,	     2:High,	     2:High
5797,	     2:High,	     2:High
5798,	     2:High,	     2:High
5799,	     2:High,	     2:High
5800,	     2:High,	     2:High
5801,	     2:High,	     2:High
5802,	     2:High,	     2:High
5803,	     2:High,	     2:High
5804,	     2:High,	     1:Low
5805,	     2:High,	     2:High
5806,	     2:High,	     2:High
5807,	     2:High,	     2:High
5808,	     2:High,	     2:High
5809,	     2:High,	     2:High
5810,	     2:High,	     2:High
5811,	     2:High,	     2:High
5812,	     2:High,	     2:High
5813,	     2:High,	     2:High
5814,	     2:High,	     2:High
5815,	     2:High,	     2:High
5816,	     2:High,	     2:High
5817,	     2:High,	     2:High
5818,	     2:High,	     2:High
5819,	     2:High,	     2:High
5820,	     2:High,	     2:High
5821,	     2:High,	     2:High
5822,	     2:High,	     2:High
5823,	     2:High,	     2:High
5824,	     2:High,	     1:Low
5825,	     2:High,	     2:High
5826,	     2:High,	     2:High
5827,	     2:High,	     2:High
5828,	     2:High,	     2:High
5829,	     2:High,	     2:High
5830,	     2:High,	     2:High
5831,	     2:High,	     2:High
5832,	     2:High,	     2:High
5833,	     2:High,	     2:High
5834,	     2:High,	     2:High
5835,	     2:High,	     2:High
5836,	     2:High,	     2:High
5837,	     2:High,	     2:High
5838,	     2:High,	     2:High
5839,	     2:High,	     1:Low
5840,	     2:High,	     2:High
5841,	     2:High,	     2:High
5842,	     2:High,	     2:High
5843,	     2:High,	     2:High
5844,	     2:High,	     2:High
5845,	     2:High,	     2:High
